Timestamp	Speed (kmph)	Throttle	Steering	Brake	Gear	ImageName
706126351	54	1.000000	0.000000	0.000000	2	img_0_0_706126371880800.png
706126418	54	1.000000	-1.000000	0.000000	2	img_0_0_706126435292100.png
706126481	54	1.000000	0.000000	0.000000	2	img_0_0_706126498713900.png
706126545	55	1.000000	0.000000	0.000000	2	img_0_0_706126564063500.png
706126607	56	1.000000	0.000000	0.000000	N	img_0_0_706126625819700.png
706126672	56	1.000000	0.000000	0.000000	N	img_0_0_706126688416400.png
706126735	56	1.000000	0.000000	0.000000	3	img_0_0_706126751080100.png
706126796	57	1.000000	0.000000	0.000000	3	img_0_0_706126809604100.png
706126858	58	1.000000	0.000000	0.000000	3	img_0_0_706126875406500.png
706126925	59	1.000000	0.000000	0.000000	3	img_0_0_706126945716700.png
706126995	60	1.000000	0.000000	0.000000	3	img_0_0_706127012360100.png
706127061	60	1.000000	0.000000	0.000000	3	img_0_0_706127077219400.png
706127124	61	1.000000	0.000000	0.000000	3	img_0_0_706127139270500.png
706127187	62	1.000000	0.000000	0.000000	3	img_0_0_706127202140800.png
706127253	62	1.000000	0.000000	0.000000	3	img_0_0_706127265974700.png
706127314	63	1.000000	0.000000	0.000000	3	img_0_0_706127327556000.png
706127374	64	1.000000	0.000000	0.000000	3	img_0_0_706127387011500.png
706127433	64	1.000000	0.000000	0.000000	3	img_0_0_706127447470400.png
706127493	65	1.000000	0.000000	0.000000	3	img_0_0_706127505651400.png
706127552	66	1.000000	0.000000	0.000000	3	img_0_0_706127565164200.png
706127634	67	1.000000	0.000000	0.000000	3	img_0_0_706127649305600.png
706127694	67	1.000000	0.000000	0.000000	3	img_0_0_706127708575700.png
706127759	68	1.000000	0.000000	0.000000	3	img_0_0_706127775330100.png
706127822	69	1.000000	0.000000	0.000000	3	img_0_0_706127832696500.png
706127884	69	1.000000	0.000000	0.000000	3	img_0_0_706127894961700.png
706127942	70	1.000000	0.000000	0.000000	3	img_0_0_706127950831100.png
706128003	70	1.000000	0.000000	0.000000	N	img_0_0_706128016498500.png
706128064	70	1.000000	0.000000	0.000000	N	img_0_0_706128073790900.png
706128124	70	1.000000	0.000000	0.000000	N	img_0_0_706128134564200.png
706128181	70	1.000000	0.000000	0.000000	4	img_0_0_706128190005000.png
706128238	71	1.000000	0.000000	0.000000	4	img_0_0_706128250026800.png
706128313	72	1.000000	0.000000	0.000000	4	img_0_0_706128324953400.png
706128371	72	1.000000	0.000000	0.000000	4	img_0_0_706128381311100.png
706128435	73	1.000000	0.000000	0.000000	4	img_0_0_706128445561200.png
706128492	73	1.000000	0.000000	0.000000	4	img_0_0_706128504021600.png
706128552	74	1.000000	0.000000	0.000000	4	img_0_0_706128560861400.png
706128608	74	1.000000	0.000000	0.000000	4	img_0_0_706128615531100.png
706128664	75	1.000000	0.000000	0.000000	4	img_0_0_706128669526400.png
706128719	75	1.000000	0.000000	0.000000	4	img_0_0_706128726424600.png
706128775	76	1.000000	0.000000	0.000000	4	img_0_0_706128783393600.png
706128831	76	1.000000	0.000000	0.000000	4	img_0_0_706128841802100.png
706128887	76	1.000000	0.000000	0.000000	4	img_0_0_706128896698800.png
706128942	77	1.000000	0.000000	0.000000	4	img_0_0_706128953196000.png
706128998	77	0.000000	0.000000	0.000000	4	img_0_0_706129011319000.png
706129057	78	0.000000	0.000000	0.000000	N	img_0_0_706129070062400.png
706129115	78	0.000000	0.000000	0.000000	N	img_0_0_706129130807700.png
706129175	78	0.000000	0.000000	0.000000	N	img_0_0_706129187469400.png
706129236	77	0.000000	0.000000	0.000000	3	img_0_0_706129251225700.png
706129301	77	0.000000	0.000000	0.000000	3	img_0_0_706129314651600.png
706129361	77	0.000000	0.000000	0.000000	3	img_0_0_706129376749600.png
706129431	77	0.000000	0.000000	0.000000	3	img_0_0_706129443806300.png
706129489	76	0.000000	-1.000000	0.000000	3	img_0_0_706129502636400.png
706129548	76	0.000000	-1.000000	0.000000	3	img_0_0_706129560152700.png
706129606	76	0.000000	-1.000000	0.000000	3	img_0_0_706129617590900.png
706129666	75	-1.000000	0.000000	0.000000	R	img_0_0_706129677878400.png
706129725	73	-1.000000	0.000000	0.000000	R	img_0_0_706129737231900.png
706129782	72	-1.000000	0.000000	0.000000	R	img_0_0_706129794460300.png
706129839	71	-1.000000	0.000000	0.000000	R	img_0_0_706129850649400.png
706129895	69	-1.000000	0.000000	0.000000	R	img_0_0_706129906984100.png
706129950	67	-1.000000	0.000000	0.000000	R	img_0_0_706129961152800.png
706130006	65	-1.000000	0.000000	0.000000	R	img_0_0_706130016533300.png
706130061	63	-1.000000	0.000000	0.000000	R	img_0_0_706130072259600.png
706130117	61	-1.000000	0.000000	0.000000	R	img_0_0_706130127995800.png
706130173	59	-1.000000	-1.000000	0.000000	R	img_0_0_706130183161400.png
706130229	57	-1.000000	-1.000000	0.000000	R	img_0_0_706130246214000.png
706130290	54	-1.000000	-1.000000	0.000000	R	img_0_0_706130303646300.png
706130347	52	0.000000	-1.000000	0.000000	N	img_0_0_706130357964100.png
706130403	50	0.000000	0.000000	0.000000	N	img_0_0_706130411031700.png
706130458	49	0.000000	0.000000	0.000000	N	img_0_0_706130464417700.png
706130513	48	0.000000	-1.000000	0.000000	N	img_0_0_706130515468500.png
706130568	47	0.000000	-1.000000	0.000000	N	img_0_0_706130565960800.png
706130595	47	0.000000	-1.000000	0.000000	N	img_0_0_706130596737100.png
706130622	46	0.000000	-1.000000	0.000000	N	img_0_0_706130644950100.png
706130677	44	0.000000	-1.000000	0.000000	N	img_0_0_706130693380300.png
706130731	42	0.000000	-1.000000	0.000000	N	img_0_0_706130740796800.png
706130785	40	0.000000	-1.000000	0.000000	N	img_0_0_706130793040700.png
706130838	39	0.000000	-1.000000	0.000000	N	img_0_0_706130846714700.png
706130891	38	0.000000	0.000000	0.000000	N	img_0_0_706130899541100.png
706130918	37	0.000000	0.000000	0.000000	1	img_0_0_706130927038300.png
706130970	36	0.000000	0.000000	0.000000	1	img_0_0_706130979345000.png
706131023	36	0.000000	0.000000	0.000000	1	img_0_0_706131033652900.png
706131075	35	1.000000	0.000000	0.000000	1	img_0_0_706131085517100.png
706131126	35	1.000000	0.000000	0.000000	1	img_0_0_706131135932400.png
706131178	36	1.000000	0.000000	0.000000	1	img_0_0_706131187300600.png
706131229	36	1.000000	0.000000	0.000000	1	img_0_0_706131238053500.png
706131279	37	1.000000	0.000000	0.000000	1	img_0_0_706131288753900.png
706131330	37	1.000000	0.000000	0.000000	1	img_0_0_706131339697100.png
706131380	38	1.000000	-1.000000	0.000000	1	img_0_0_706131389093700.png
706131430	38	1.000000	-1.000000	0.000000	1	img_0_0_706131439107600.png
706131479	39	0.000000	-1.000000	0.000000	1	img_0_0_706131488735100.png
706131529	39	0.000000	-1.000000	0.000000	1	img_0_0_706131538667000.png
706131578	39	0.000000	-1.000000	0.000000	1	img_0_0_706131587651300.png
706131626	38	0.000000	-1.000000	0.000000	1	img_0_0_706131636091800.png
706131675	38	0.000000	-1.000000	0.000000	1	img_0_0_706131684507100.png
706131723	37	0.000000	-1.000000	0.000000	1	img_0_0_706131731395200.png
706131770	36	0.000000	-1.000000	0.000000	1	img_0_0_706131779396100.png
706131818	36	0.000000	0.000000	0.000000	1	img_0_0_706131828474200.png
706131889	34	1.000000	0.000000	0.000000	1	img_0_0_706131899546900.png
706131935	34	1.000000	0.000000	0.000000	1	img_0_0_706131952563000.png
706131982	33	1.000000	0.000000	0.000000	1	img_0_0_706131993850400.png
706132028	33	1.000000	0.000000	0.000000	1	img_0_0_706132041612200.png
706132074	33	1.000000	0.000000	0.000000	N	img_0_0_706132086376200.png
706132120	33	1.000000	0.000000	0.000000	N	img_0_0_706132129754100.png
706132188	33	1.000000	0.000000	0.000000	N	img_0_0_706132205118200.png
706132233	33	1.000000	0.000000	0.000000	2	img_0_0_706132245259400.png
706132278	33	1.000000	0.000000	0.000000	2	img_0_0_706132290271100.png
706132322	33	1.000000	0.000000	0.000000	2	img_0_0_706132335066800.png
706132388	34	1.000000	0.000000	0.000000	2	img_0_0_706132402541000.png
706132432	35	1.000000	0.000000	0.000000	2	img_0_0_706132444886900.png
706132476	36	1.000000	0.000000	0.000000	2	img_0_0_706132488416900.png
706132519	36	1.000000	0.000000	0.000000	2	img_0_0_706132530318100.png
706132583	38	1.000000	0.000000	0.000000	2	img_0_0_706132595932900.png
706132626	38	1.000000	0.000000	0.000000	2	img_0_0_706132641786800.png
706132668	39	1.000000	1.000000	0.000000	2	img_0_0_706132686009300.png
706132731	40	1.000000	1.000000	0.000000	2	img_0_0_706132744712900.png
706132773	40	1.000000	0.000000	0.000000	2	img_0_0_706132786382800.png
706132835	41	1.000000	0.000000	0.000000	2	img_0_0_706132848568400.png
706132877	42	1.000000	0.000000	0.000000	2	img_0_0_706132890136900.png
706132918	43	1.000000	0.000000	0.000000	2	img_0_0_706132931600000.png
706132979	44	1.000000	0.000000	0.000000	2	img_0_0_706132991672400.png
706133019	44	1.000000	0.000000	0.000000	2	img_0_0_706133035209000.png
706133079	45	1.000000	0.000000	0.000000	2	img_0_0_706133091945800.png
706133119	46	1.000000	0.000000	0.000000	2	img_0_0_706133133350500.png
706133178	46	1.000000	0.000000	0.000000	N	img_0_0_706133191058400.png
706133237	46	1.000000	0.000000	0.000000	N	img_0_0_706133249200000.png
706133276	46	1.000000	0.000000	0.000000	N	img_0_0_706133291841000.png
706133334	46	0.000000	0.000000	0.000000	3	img_0_0_706133348602600.png
706133372	47	0.000000	0.000000	0.000000	3	img_0_0_706133389860100.png
706133429	47	0.000000	0.000000	0.000000	3	img_0_0_706133446083800.png
706133486	47	0.000000	0.000000	0.000000	3	img_0_0_706133501912600.png
706133543	47	0.000000	0.000000	0.000000	3	img_0_0_706133542999400.png
706133599	47	0.000000	0.000000	0.000000	3	img_0_0_706133598132100.png
706133636	47	0.000000	0.000000	0.000000	3	img_0_0_706133639891700.png
706133692	47	0.000000	0.000000	0.000000	3	img_0_0_706133695927900.png
706133747	47	0.000000	0.000000	0.000000	3	img_0_0_706133752370900.png
706133802	46	0.000000	0.000000	0.000000	3	img_0_0_706133809590100.png
706133839	46	0.000000	0.000000	0.000000	3	img_0_0_706133850919400.png
706133897	46	0.000000	0.000000	0.000000	3	img_0_0_706133906924800.png
706133958	46	0.000000	0.000000	0.000000	3	img_0_0_706133963310200.png
706133995	46	0.000000	0.000000	0.000000	3	img_0_0_706134004923300.png
706134053	46	0.000000	-1.000000	0.000000	3	img_0_0_706134062160000.png
706134091	46	0.000000	-1.000000	0.000000	3	img_0_0_706134105281900.png
706134152	45	0.000000	-1.000000	0.000000	3	img_0_0_706134162415200.png
706134191	45	0.000000	0.000000	0.000000	N	img_0_0_706134204879700.png
706134252	45	0.000000	0.000000	0.000000	N	img_0_0_706134263476200.png
706134293	45	0.000000	-1.000000	0.000000	N	img_0_0_706134306436900.png
706134336	45	0.000000	-1.000000	0.000000	2	img_0_0_706134349447300.png
706134396	44	0.000000	-1.000000	0.000000	2	img_0_0_706134407365300.png
706134436	44	0.000000	-1.000000	0.000000	2	img_0_0_706134448386600.png
706134495	43	0.000000	0.000000	0.000000	2	img_0_0_706134503758200.png
706134550	43	0.000000	0.000000	0.000000	2	img_0_0_706134559710600.png
706134588	43	0.000000	0.000000	0.000000	2	img_0_0_706134601202900.png
706134648	42	0.000000	-1.000000	0.000000	2	img_0_0_706134656928500.png
706134686	42	0.000000	-1.000000	0.000000	2	img_0_0_706134698114900.png
706134745	42	0.000000	-1.000000	0.000000	2	img_0_0_706134753665600.png
706134800	41	0.000000	-1.000000	0.000000	2	img_0_0_706134809373400.png
706134838	41	0.000000	-1.000000	0.000000	2	img_0_0_706134850571700.png
706134898	40	0.000000	-1.000000	0.000000	2	img_0_0_706134906369700.png
706134936	40	0.000000	-1.000000	0.000000	2	img_0_0_706134948322100.png
706134996	39	0.000000	-1.000000	0.000000	2	img_0_0_706135005876800.png
706135036	38	0.000000	-1.000000	0.000000	2	img_0_0_706135048501300.png
706135097	37	0.000000	-1.000000	0.000000	2	img_0_0_706135107035700.png
706135137	37	0.000000	-1.000000	0.000000	2	img_0_0_706135150084400.png
706135198	35	0.000000	-1.000000	0.000000	N	img_0_0_706135207903300.png
706135238	34	0.000000	-1.000000	0.000000	N	img_0_0_706135250867400.png
706135300	32	0.000000	-1.000000	0.000000	N	img_0_0_706135311927800.png
706135343	32	0.000000	0.000000	0.000000	1	img_0_0_706135360870400.png
706135388	31	0.000000	0.000000	0.000000	1	img_0_0_706135407211600.png
706135435	31	0.000000	0.000000	0.000000	1	img_0_0_706135454246500.png
706135501	30	0.000000	0.000000	0.000000	1	img_0_0_706135517119000.png
706135553	29	0.000000	0.000000	0.000000	1	img_0_0_706135571965400.png
706135604	29	0.000000	0.000000	0.000000	1	img_0_0_706135623704600.png
706135652	28	0.000000	0.000000	0.000000	1	img_0_0_706135670304100.png
706135700	28	0.000000	0.000000	0.000000	1	img_0_0_706135718591600.png
706135749	28	0.000000	0.000000	0.000000	1	img_0_0_706135767836200.png
706135803	27	0.000000	0.000000	0.000000	1	img_0_0_706135821458400.png
706135854	27	0.000000	0.000000	0.000000	1	img_0_0_706135872225300.png
706135911	27	0.000000	0.000000	0.000000	1	img_0_0_706135925080600.png
706135963	26	0.000000	0.000000	0.000000	1	img_0_0_706135977769500.png
706136015	26	0.000000	0.000000	0.000000	1	img_0_0_706136030990400.png
706136063	26	0.000000	-1.000000	0.000000	1	img_0_0_706136079406200.png
706136116	25	0.000000	-1.000000	0.000000	1	img_0_0_706136131263000.png
706136165	25	0.000000	-1.000000	0.000000	1	img_0_0_706136180742800.png
706136214	25	0.000000	0.000000	0.000000	1	img_0_0_706136228963000.png
706136263	24	0.000000	0.000000	0.000000	1	img_0_0_706136278275100.png
706136312	24	0.000000	0.000000	0.000000	1	img_0_0_706136326428900.png
706136361	24	0.000000	0.000000	0.000000	1	img_0_0_706136376983000.png
706136411	24	1.000000	0.000000	0.000000	1	img_0_0_706136425608900.png
706136460	24	1.000000	0.000000	0.000000	1	img_0_0_706136475348100.png
706136509	24	1.000000	0.000000	0.000000	1	img_0_0_706136525228100.png
706136559	25	1.000000	0.000000	0.000000	1	img_0_0_706136572982400.png
706136606	25	1.000000	0.000000	0.000000	N	img_0_0_706136620350600.png
706136655	25	1.000000	0.000000	0.000000	N	img_0_0_706136669051100.png
706136704	25	1.000000	0.000000	0.000000	N	img_0_0_706136719518800.png
706136752	25	1.000000	0.000000	0.000000	2	img_0_0_706136767621100.png
706136830	26	1.000000	0.000000	0.000000	2	img_0_0_706136833782400.png
706136869	27	1.000000	0.000000	0.000000	2	img_0_0_706136888064700.png
706136917	28	1.000000	0.000000	0.000000	2	img_0_0_706136935549800.png
706136967	29	1.000000	0.000000	0.000000	2	img_0_0_706136986381900.png
706137015	30	1.000000	-1.000000	0.000000	2	img_0_0_706137034327900.png
706137063	30	1.000000	0.000000	0.000000	2	img_0_0_706137082019500.png
706137111	31	1.000000	0.000000	0.000000	2	img_0_0_706137126473600.png
706137159	32	1.000000	0.000000	0.000000	2	img_0_0_706137174616900.png
706137208	33	1.000000	0.000000	0.000000	2	img_0_0_706137224237900.png
706137276	33	1.000000	0.000000	0.000000	2	img_0_0_706137288425800.png
706137322	34	1.000000	0.000000	0.000000	2	img_0_0_706137336269200.png
706137370	34	1.000000	0.000000	0.000000	2	img_0_0_706137383917400.png
706137419	34	1.000000	0.000000	0.000000	2	img_0_0_706137440289800.png
706137467	35	1.000000	0.000000	0.000000	2	img_0_0_706137482939700.png
706137515	35	1.000000	0.000000	0.000000	2	img_0_0_706137536554400.png
706137562	36	1.000000	0.000000	0.000000	2	img_0_0_706137578264300.png
706137613	36	1.000000	0.000000	0.000000	N	img_0_0_706137635168200.png
706137663	37	1.000000	0.000000	0.000000	N	img_0_0_706137683851200.png
706137730	37	1.000000	0.000000	0.000000	N	img_0_0_706137752688700.png
706137778	37	1.000000	0.000000	0.000000	3	img_0_0_706137800393800.png
706137826	38	1.000000	0.000000	0.000000	3	img_0_0_706137847975900.png
706137901	39	1.000000	0.000000	0.000000	3	img_0_0_706137913551800.png
706137941	40	1.000000	0.000000	0.000000	3	img_0_0_706137960478400.png
706137986	40	1.000000	0.000000	0.000000	3	img_0_0_706138009279400.png
706138039	41	1.000000	0.000000	0.000000	3	img_0_0_706138057835800.png
706138088	42	1.000000	0.000000	0.000000	3	img_0_0_706138106319500.png
706138137	42	1.000000	-1.000000	0.000000	3	img_0_0_706138152460500.png
706138188	43	1.000000	-1.000000	0.000000	3	img_0_0_706138202612300.png
706138237	43	1.000000	-1.000000	0.000000	3	img_0_0_706138253040600.png
706138286	44	1.000000	0.000000	0.000000	3	img_0_0_706138300916500.png
706138336	45	1.000000	0.000000	0.000000	3	img_0_0_706138348914600.png
706138402	45	1.000000	0.000000	0.000000	3	img_0_0_706138414031400.png
706138447	46	1.000000	0.000000	0.000000	3	img_0_0_706138460688900.png
706138494	46	1.000000	0.000000	0.000000	3	img_0_0_706138507099100.png
706138541	47	1.000000	0.000000	0.000000	3	img_0_0_706138554390300.png
706138587	47	1.000000	0.000000	0.000000	3	img_0_0_706138601503700.png
706138662	48	1.000000	1.000000	0.000000	3	img_0_0_706138666562100.png
706138702	49	1.000000	1.000000	0.000000	3	img_0_0_706138714767400.png
706138748	49	1.000000	0.000000	0.000000	3	img_0_0_706138761189000.png
706138795	50	1.000000	0.000000	0.000000	3	img_0_0_706138807569500.png
706138840	50	1.000000	0.000000	0.000000	3	img_0_0_706138854314800.png
706138888	51	1.000000	0.000000	0.000000	N	img_0_0_706138900898400.png
706138954	51	1.000000	0.000000	0.000000	N	img_0_0_706138970497900.png
706138997	51	1.000000	0.000000	0.000000	N	img_0_0_706139010641200.png
706139043	51	1.000000	0.000000	0.000000	2	img_0_0_706139061194600.png
706139111	51	1.000000	0.000000	0.000000	2	img_0_0_706139125792400.png
706139161	52	1.000000	0.000000	0.000000	2	img_0_0_706139175538100.png
706139208	52	1.000000	0.000000	0.000000	2	img_0_0_706139222586800.png
706139256	53	1.000000	0.000000	0.000000	2	img_0_0_706139268864800.png
706139302	53	1.000000	0.000000	0.000000	2	img_0_0_706139313785000.png
706139347	54	1.000000	0.000000	0.000000	2	img_0_0_706139359644100.png
706139414	55	1.000000	0.000000	0.000000	2	img_0_0_706139424250100.png
706139457	56	1.000000	0.000000	0.000000	2	img_0_0_706139470029700.png
706139503	56	1.000000	0.000000	0.000000	2	img_0_0_706139515109000.png
706139548	57	1.000000	0.000000	0.000000	2	img_0_0_706139561040800.png
706139614	58	1.000000	0.000000	0.000000	2	img_0_0_706139629957000.png
706139656	58	1.000000	0.000000	0.000000	2	img_0_0_706139674426800.png
706139701	59	1.000000	0.000000	0.000000	2	img_0_0_706139716677800.png
706139766	59	1.000000	1.000000	0.000000	2	img_0_0_706139778672100.png
706139810	60	1.000000	1.000000	0.000000	2	img_0_0_706139824232100.png
706139856	60	1.000000	0.000000	0.000000	2	img_0_0_706139869224400.png
706139920	60	1.000000	0.000000	0.000000	N	img_0_0_706139930688400.png
706139961	60	1.000000	0.000000	0.000000	N	img_0_0_706139974482600.png
706140005	60	1.000000	0.000000	0.000000	N	img_0_0_706140018338200.png
706140069	60	1.000000	0.000000	0.000000	3	img_0_0_706140077036100.png
706140109	60	1.000000	0.000000	0.000000	3	img_0_0_706140121375300.png
706140153	61	1.000000	0.000000	0.000000	3	img_0_0_706140164248600.png
706140216	62	1.000000	-1.000000	0.000000	3	img_0_0_706140225424200.png
706140257	62	1.000000	0.000000	0.000000	3	img_0_0_706140267824900.png
706140319	63	1.000000	0.000000	0.000000	3	img_0_0_706140326741600.png
706140360	64	1.000000	0.000000	0.000000	3	img_0_0_706140372041300.png
706140405	64	1.000000	0.000000	0.000000	3	img_0_0_706140416357500.png
706140468	65	1.000000	0.000000	0.000000	3	img_0_0_706140476572100.png
706140508	65	1.000000	0.000000	0.000000	3	img_0_0_706140519981800.png
706140552	66	1.000000	0.000000	0.000000	3	img_0_0_706140565499200.png
706140618	66	1.000000	0.000000	0.000000	3	img_0_0_706140628628500.png
706140660	67	1.000000	0.000000	0.000000	3	img_0_0_706140672880600.png
706140706	67	1.000000	-1.000000	0.000000	3	img_0_0_706140718982200.png
706140752	68	1.000000	-1.000000	0.000000	3	img_0_0_706140763551200.png
706140815	68	1.000000	0.000000	0.000000	3	img_0_0_706140821852500.png
706140855	69	1.000000	0.000000	0.000000	3	img_0_0_706140864637200.png
706140916	69	1.000000	0.000000	0.000000	3	img_0_0_706140922314000.png
706140956	70	1.000000	0.000000	0.000000	3	img_0_0_706140966071000.png
706141017	70	1.000000	0.000000	0.000000	3	img_0_0_706141022738300.png
706141057	70	1.000000	0.000000	0.000000	N	img_0_0_706141063979400.png
706141117	70	1.000000	0.000000	0.000000	N	img_0_0_706141120608900.png
706141157	70	1.000000	0.000000	0.000000	N	img_0_0_706141161663200.png
706141216	70	1.000000	0.000000	0.000000	4	img_0_0_706141218202500.png
706141256	71	1.000000	0.000000	0.000000	4	img_0_0_706141260302300.png
706141315	71	1.000000	0.000000	0.000000	4	img_0_0_706141317042400.png
706141355	72	1.000000	0.000000	0.000000	4	img_0_0_706141356982000.png
706141413	72	1.000000	0.000000	0.000000	4	img_0_0_706141415695300.png
706141452	73	1.000000	0.000000	0.000000	4	img_0_0_706141456841300.png
706141511	73	1.000000	0.000000	0.000000	4	img_0_0_706141514604600.png
706141569	74	1.000000	0.000000	0.000000	4	img_0_0_706141573722300.png
706141608	74	1.000000	0.000000	0.000000	4	img_0_0_706141615690000.png
706141665	74	1.000000	0.000000	0.000000	4	img_0_0_706141672283500.png
706141704	74	1.000000	0.000000	0.000000	4	img_0_0_706141713697600.png
706141764	75	1.000000	0.000000	0.000000	4	img_0_0_706141770308100.png
706141802	75	1.000000	0.000000	0.000000	4	img_0_0_706141811739200.png
706141861	76	0.000000	0.000000	0.000000	4	img_0_0_706141867235300.png
706141918	76	0.000000	0.000000	0.000000	4	img_0_0_706141922381400.png
706141956	77	0.000000	0.000000	0.000000	4	img_0_0_706141963395500.png
706142014	77	0.000000	0.000000	0.000000	4	img_0_0_706142020079900.png
706142052	77	0.000000	0.000000	0.000000	N	img_0_0_706142061143100.png
706142110	76	0.000000	0.000000	0.000000	N	img_0_0_706142117084900.png
706142167	76	0.000000	0.000000	0.000000	N	img_0_0_706142172121600.png
706142204	76	0.000000	0.000000	0.000000	3	img_0_0_706142217894800.png
706142262	76	0.000000	0.000000	0.000000	3	img_0_0_706142273468600.png
706142319	76	0.000000	0.000000	0.000000	3	img_0_0_706142323640100.png
706142357	75	0.000000	0.000000	0.000000	3	img_0_0_706142368668900.png
706142413	74	-1.000000	0.000000	0.000000	R	img_0_0_706142424413700.png
706142451	73	-1.000000	0.000000	0.000000	R	img_0_0_706142465017600.png
706142507	72	-1.000000	0.000000	0.000000	R	img_0_0_706142514554700.png
706142563	70	-1.000000	0.000000	0.000000	R	img_0_0_706142569708200.png
706142601	69	-1.000000	0.000000	0.000000	R	img_0_0_706142609730400.png
706142656	67	-1.000000	0.000000	0.000000	R	img_0_0_706142663802900.png
706142712	65	-1.000000	0.000000	0.000000	R	img_0_0_706142718731000.png
706142769	63	-1.000000	0.000000	0.000000	R	img_0_0_706142773215600.png
706142806	62	-1.000000	0.000000	0.000000	R	img_0_0_706142814157700.png
706142862	60	-1.000000	0.000000	0.000000	R	img_0_0_706142873329400.png
706142903	58	-1.000000	0.000000	0.000000	R	img_0_0_706142916329900.png
706142963	56	-1.000000	0.000000	0.000000	R	img_0_0_706142973244100.png
706143002	54	0.000000	-1.000000	0.000000	N	img_0_0_706143016223400.png
706143063	54	0.000000	-1.000000	0.000000	N	img_0_0_706143072411000.png
706143101	54	0.000000	-1.000000	0.000000	N	img_0_0_706143113737700.png
706143160	53	0.000000	-1.000000	0.000000	N	img_0_0_706143169023100.png
706143215	52	0.000000	-1.000000	0.000000	N	img_0_0_706143226112600.png
706143254	51	0.000000	0.000000	0.000000	N	img_0_0_706143267884000.png
706143314	50	0.000000	0.000000	0.000000	N	img_0_0_706143325907700.png
706143355	49	0.000000	0.000000	0.000000	N	img_0_0_706143367742300.png
706143414	48	0.000000	-1.000000	0.000000	N	img_0_0_706143424666700.png
706143454	47	0.000000	-1.000000	0.000000	N	img_0_0_706143467551900.png
706143516	45	0.000000	0.000000	0.000000	N	img_0_0_706143527696500.png
706143558	44	0.000000	0.000000	0.000000	N	img_0_0_706143572620000.png
706143603	42	0.000000	0.000000	0.000000	N	img_0_0_706143618614800.png
706143651	41	0.000000	0.000000	0.000000	N	img_0_0_706143666498200.png
706143730	40	0.000000	-1.000000	0.000000	N	img_0_0_706143734298900.png
706143771	40	0.000000	-1.000000	0.000000	N	img_0_0_706143791488500.png
706143827	40	0.000000	0.000000	0.000000	1	img_0_0_706143841834700.png
706143879	40	0.000000	0.000000	0.000000	1	img_0_0_706143896244300.png
706143936	41	0.000000	0.000000	0.000000	1	img_0_0_706143955998500.png
706143989	41	0.000000	0.000000	0.000000	1	img_0_0_706144004115200.png
706144038	41	0.000000	-1.000000	0.000000	1	img_0_0_706144057540000.png
706144084	41	0.000000	-1.000000	0.000000	1	img_0_0_706144103670900.png
706144133	40	0.000000	-1.000000	0.000000	1	img_0_0_706144153004200.png
706144180	39	0.000000	-1.000000	0.000000	1	img_0_0_706144199430000.png
706144227	38	0.000000	-1.000000	0.000000	1	img_0_0_706144243816700.png
706144292	36	0.000000	-1.000000	0.000000	1	img_0_0_706144307336700.png
706144336	35	0.000000	-1.000000	0.000000	1	img_0_0_706144355884600.png
706144384	35	0.000000	-1.000000	0.000000	1	img_0_0_706144404117400.png
706144433	34	0.000000	-1.000000	0.000000	1	img_0_0_706144454392100.png
706144485	32	0.000000	-1.000000	0.000000	1	img_0_0_706144506388000.png
706144542	30	0.000000	0.000000	0.000000	1	img_0_0_706144558411200.png
706144602	28	0.000000	0.000000	0.000000	1	img_0_0_706144617424500.png
706144666	27	0.000000	0.000000	0.000000	1	img_0_0_706144681396200.png
706144730	26	0.000000	0.000000	0.000000	1	img_0_0_706144746107400.png
706144800	25	0.000000	0.000000	0.000000	1	img_0_0_706144815051300.png
706144872	25	0.000000	0.000000	0.000000	1	img_0_0_706144887954600.png
706144952	25	1.000000	0.000000	0.000000	1	img_0_0_706144968052400.png
706145032	24	1.000000	0.000000	0.000000	1	img_0_0_706145047332500.png
706145108	24	1.000000	0.000000	0.000000	1	img_0_0_706145125486900.png
706145185	25	1.000000	1.000000	0.000000	N	img_0_0_706145200342700.png
706145258	25	1.000000	1.000000	0.000000	N	img_0_0_706145273584200.png
706145337	25	1.000000	1.000000	0.000000	2	img_0_0_706145351934900.png
706145417	25	1.000000	0.000000	0.000000	2	img_0_0_706145431436200.png
706145489	26	1.000000	0.000000	0.000000	2	img_0_0_706145502602100.png
706145559	27	1.000000	0.000000	0.000000	2	img_0_0_706145578780200.png
706145630	28	1.000000	0.000000	0.000000	2	img_0_0_706145649977800.png
706145700	30	1.000000	0.000000	0.000000	2	img_0_0_706145720599500.png
706145768	31	1.000000	0.000000	0.000000	2	img_0_0_706145787849800.png
706145835	32	1.000000	0.000000	0.000000	2	img_0_0_706145855711600.png
706145909	33	1.000000	0.000000	0.000000	2	img_0_0_706145928732900.png
706145976	34	1.000000	0.000000	0.000000	2	img_0_0_706145996138500.png
706146044	35	1.000000	0.000000	0.000000	2	img_0_0_706146064116800.png
706146116	37	1.000000	0.000000	0.000000	2	img_0_0_706146136411400.png
706146184	38	1.000000	0.000000	0.000000	2	img_0_0_706146203789500.png
706146255	38	1.000000	0.000000	0.000000	N	img_0_0_706146274805900.png
706146328	38	1.000000	0.000000	0.000000	N	img_0_0_706146346411800.png
